cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
1403900011698,10,399295.0,0.9642340039788496
1403900010492,16,498985.0,0.9808964881889085
1403900014442,26,328550.0,0.9496546848846363
1403900010613,25,622265.0,0.9974030625679347
1403900011132,26,532840.0,0.9858042124687489
1403900014955,13,410760.0,0.9663503944044596
1403900013783,15,469130.0,0.9762840000361724
1403900012728,16,538140.0,0.9865441678795698
1403900013707,7,498355.0,0.9808020375704856
1403900014141,10,486890.0,0.979062007117839
1403900010261,10,255985.0,0.9309964949505292
1403900012018,8,458865.0,0.9746299890028303
1403900015027,6,405515.0,0.9653896182474101
1403900013406,14,354120.0,0.9552578079804915
1403900011560,15,644260.0,1.0
1403900014090,11,527625.0,0.9850689050255225
1403900011607,25,585395.0,0.9928366932730273
1403900014616,3,330610.0,0.9501219730460946
1403900014565,11,579705.0,0.9921064625881358
1403900014669,32,474295.0,0.9771026055597292
1403900010454,9,530065.0,0.985413841947993
1403900013919,5,2710.0,0.5909955188545516
1403900011823,7,556685.0,0.989077144532276
1403900014264,10,346340.0,0.9535969932658559
1403900012427,17,602815.0,0.9950289612579659
1403900010346,17,552260.0,0.9884805035284578
1403900014298,12,256515.0,0.9311511231742247
1403900012639,5,505920.0,0.981928383872138
1403900011109,7,550160.0,0.9881956771187018
1403900010971,9,554710.0,0.9888114353003586
1403900010666,13,551790.0,0.9884168508530446
1403900013209,8,323855.0,0.9485786340496999
1403900010647,5,535085.0,0.9861185409436459
1403900011950,21,545165.0,0.9875138048678843
1403900010721,6,425990.0,0.9690722145055637
1403900012785,10,472405.0,0.9768040965844702
1403900014940,11,490240.0,0.9795746342391373
1403900010740,14,467940.0,0.9760941185856546
1403900011433,22,435475.0,0.9707185735233259
1403900012395,6,541605.0,0.987024001893771
1403900013586,11,300600.0,0.9430077643633611
1403900014936,25,328385.0,0.9496171298179498
1403900014033,15,529355.0,0.9853136350234211
1403900015510,2,316135.0,0.9467749015611173
1403900015120,5,337380.0,0.9516374194609447
1403900010736,8,488545.0,0.979315699541062
1403900012003,14,498260.0,0.9807877846578641
1403900012253,6,498395.0,0.9808080379840319
1403900010717,9,440970.0,0.9716560406238396
1403900014781,12,363620.0,0.9572370044844303
1403900015169,15,278530.0,0.9373068640268872
1403900011857,11,571915.0,0.991095017205863
1403900012535,6,422440.0,0.968446577895354
1403900014349,15,496265.0,0.9804878440885391
1403900012573,6,421540.0,0.9682871303650639
1403900010308,16,600045.0,0.9946846327040721
1403900013868,19,405165.0,0.9653250638475325
1403900015173,18,264610.0,0.9334739483249546
1403900012164,34,590905.0,0.9935370902240516
1403900014122,7,496250.0,0.9804855843322072
1403900010134,11,526170.0,0.9848624551532753
1403900014156,16,252840.0,0.9300722984088092
1403900013660,9,236850.0,0.925188157492299
1403900010115,12,505470.0,0.9818618563519578
1403900011081,14,567980.0,0.9905788514861877
1403900014724,6,540695.0,0.9868982827713692
1403900010651,8,567380.0,0.9904998336298989
1403900015421,20,434680.0,0.9705819649555045
1403900011467,15,455000.0,0.9739976100609277
1403900014921,31,325175.0,0.9488827342646831
1403900010401,13,455020.0,0.974000896203571
1403900014917,27,630625.0,0.9984007796175914
1403900011310,31,595935.0,0.9941707935487003
1403900010505,9,410835.0,0.9663640437153822
1403900011185,31,526210.0,0.9848681383787609
1403900011397,19,541750.0,0.9870440145492064
1403900011645,15,539375.0,0.9867155444012732
1403900013548,24,483535.0,0.9785450676510379
1403900011999,16,582245.0,0.9924333171325933
1403900013764,1,246790.0,0.9282616477651041
1403900013590,14,184825.0,0.9066460656733119
1403900015008,14,340255.0,0.9522718026280829
1403900013016,4,264740.0,0.9335106687001318
1403900014476,22,279985.0,0.9376963895201733
1403900015436,15,417335.0,0.9675376165237054
1403900012200,17,556710.0,0.9890805018950366
1403900011293,48,628830.0,0.9981876765460296
1403900012713,11,549285.0,0.9880766784361845
1403900010952,18,560320.0,0.9895637291331831
1403900011202,27,566355.0,0.9903646512865666
1403900015417,12,403345.0,0.9649884794669016
1403900010844,26,495815.0,0.9804200216687545
1403900014870,7,571380.0,0.9910250486263829
1403900013923,10,2715.0,0.5911332774203399
1403900015192,10,242795.0,0.9270415212850426
1403900011664,9,494740.0,0.9802577519548678
1403900012624,14,571260.0,0.9910093457442325
1403900012022,14,470000.0,0.9764225163880408
1403900013849,25,576840.0,0.9917360629657329
1403900014832,29,382260.0,0.9609744470072364
1403900011880,16,568440.0,0.9906393753338927
1403900014974,14,335385.0,0.9511940275156917
1403900015332,12,543100.0,0.9872300825989914
1403900012215,15,580415.0,0.9921979714275548
1403900013976,16,590125.0,0.993438339268229
1403900014601,11,438470.0,0.9712309884095721
1403900011452,19,484010.0,0.9786184733673295
1403900014743,42,410255.0,0.966258424107197
1403900010825,25,481820.0,0.9782794328704832
1403900012520,11,589655.0,0.9933787724473521
1403900015506,11,361705.0,0.9568422343857155
1403900010859,14,484115.0,0.9786346901716193
1403900014245,12,383140.0,0.9611463571804227
1403900010685,7,512760.0,0.9829323806137766
1403900011965,15,556370.0,0.9890348288383515
