cve_ageb,IM_2020,GM_2020,IRS_2020,GRS_2020
140650001012A,119.0982176,Medio,18.9964157706,Medio
1406500010149,119.392035,Medio,17.6991150442,Medio
1406500010153,117.6419671,Alto,21.0144927536,Medio
1406500010168,117.5373425,Alto,18.9944134078,Alto
1406500010172,118.8925118,Medio,19.9152542373,Medio
1406500010187,121.6192869,Bajo,5.4347826087,Medio
1406500010204,118.3457164,Alto,23.2876712329,Alto
1406600010095,120.3289225,Medio,18.4158415842,Medio
1406600010108,119.6158478,Medio,16.247582205,Medio
1406600010112,120.6866308,Medio,17.9331306991,Medio
1406600010127,121.1153499,Medio,28.125,Medio
1406600010131,119.9196004,Medio,22.1935483871,Medio
1406600010146,117.6168311,Alto,27.2727272727,Medio
1406600010216,118.3070233,Alto,23.7603305785,Medio
1406600010220,119.3868557,Medio,20.0272479564,Medio
1406600010254,116.1078921,Alto,21.9512195122,Medio
1406600010377,114.0806273,Muy alto,31.5789473684,Alto
1406600110165,122.1067213,Bajo,9.649122807,Bajo
1406600110235,120.2527148,Medio,16.8717047452,Bajo
140660011024A,119.9809627,Medio,14.9394347241,Medio
1406600190057,116.1996783,Alto,51.2084592145,Alto
1406600190150,114.3043026,Muy alto,54.6218487395,Alto
1406600190199,119.0699111,Medio,54.5454545455,Alto
1406600300038,118.9355909,Medio,17.2557172557,Medio
1406600300305,118.8682888,Medio,27.6243093923,Medio
1406600310184,106.2757053,Muy alto,75.5963302752,Muy alto
1406600310201,110.3546768,Muy alto,81.8652849741,Muy alto
140660031031A,106.4440402,Muy alto,76.5517241379,Muy alto
1406600330358,118.5648591,Alto,31.8072289157,Medio
1406600330362,118.5996359,Alto,33.4545454545,Medio
1406700010073,121.2242101,Bajo,33.0383480826,Bajo
1406700010105,123.0249405,Bajo,25.6355932203,Bajo
140670001011A,120.9053603,Medio,23.4234234234,Medio
1406700010124,122.6490696,Bajo,28.7909836066,Bajo
1406700010181,121.7284147,Bajo,25.4646840149,Bajo
1406700010196,122.4869244,Bajo,19.4888178914,Bajo
1406700010213,121.6738559,Bajo,26.2295081967,Bajo
1406700010232,117.7456141,Alto,31.7380352645,Medio
1406700010247,122.090479,Bajo,14.5251396648,Muy bajo
1406700010251,121.8358282,Bajo,26.015037594,Bajo
1406700010270,120.8008429,Medio,22.7272727273,Muy bajo
140670001029A,126.8633065,Muy bajo,17.5438596491,Muy bajo
1406700010302,123.9432299,Muy bajo,20.1949860724,Muy bajo
1406700010340,126.4744705,Muy bajo,2.7027027027,Muy bajo
1406700010444,123.5799917,Bajo,11.9218910586,Muy bajo
1406700010459,124.8834163,Muy bajo,22.1606648199,Muy bajo
1406700010478,123.613501,Bajo,19.5154777927,Bajo
1406700010497,121.1977286,Bajo,25.4587155963,Medio
1406700010514,120.9874491,Medio,33.4532374101,Medio
1406700010529,121.9744136,Bajo,27.2556390977,Bajo
1406700010533,121.8907119,Bajo,20.3389830508,Bajo
1406700010548,121.2565828,Bajo,25.0501002004,Bajo
1406700010552,121.8359908,Bajo,28.7477954145,Bajo
1406700010567,120.9337993,Medio,26.1652542373,Bajo
1406700010586,121.6138454,Bajo,30.2045728039,Bajo
1406700010590,120.5497518,Medio,35.3866317169,Medio
1406700010641,116.7484263,Alto,34.3409915357,Medio
1406700010656,120.8243369,Medio,16.935483871,Bajo
1406700010660,120.2606157,Medio,26.4406779661,Medio
1406700010675,119.8332831,Medio,22.480620155,Bajo
1406700010726,125.3901374,Muy bajo,8.4772370487,Muy bajo
140670001075A,124.2545453,Muy bajo,12.6092384519,Muy bajo
140670001082A,125.1963585,Muy bajo,12.5260960334,Muy bajo
1406700010834,124.7373543,Muy bajo,12.037037037,Muy bajo
1406700010849,123.0066898,Bajo,18.375,Bajo
1406700010853,121.8881268,Bajo,27.9878971256,Bajo
1406700010887,121.3932916,Bajo,22.3867595819,Bajo
1406700010891,120.4411479,Medio,32.5581395349,Medio
1406700010923,121.2647757,Bajo,26.5512265512,Bajo
1406700010942,122.0684511,Bajo,34.0839303992,Bajo
1406700010961,122.6725583,Bajo,18.75,Bajo
1406700011033,120.017967,Medio,20.0,Bajo
1406700011048,123.7142654,Muy bajo,32.4324324324,Bajo
1406700011067,121.0563918,Medio,24.9090909091,Medio
1406700011071,120.3086391,Medio,26.4388489209,Medio
1406700011086,121.4194421,Bajo,26.6750948167,Medio
1406700011090,119.2492946,Medio,25.0,Medio
1406700011103,121.1016556,Medio,24.6153846154,Bajo
1406700011118,123.2568756,Bajo,10.9090909091,Bajo
1406700011245,120.5996849,Medio,28.6764705882,Bajo
140670001125A,121.0581299,Medio,25.0936329588,Medio
1406700011279,120.4544699,Medio,30.0527240773,Medio
1406700011283,120.8245893,Medio,25.6588072122,Medio
1406700011298,121.2994151,Bajo,21.6284987277,Bajo
1406700011461,118.6324358,Medio,34.2541436464,Medio
1406700011476,119.7034308,Medio,32.0512820513,Medio
1406700011480,120.6835185,Medio,32.3170731707,Medio
1406700011495,121.1628425,Bajo,20.7547169811,Bajo
1406700011527,119.8149039,Medio,29.7994269341,Medio
1406700011531,121.0906654,Medio,26.9113149847,Medio
1406700011550,117.4500618,Alto,41.6666666667,Medio
140670001157A,121.2907258,Bajo,17.1428571429,Medio
1406700011584,118.025606,Alto,30.4347826087,Medio
1406700011599,120.3089022,Medio,32.5242718447,Medio
1406700011620,120.562827,Medio,17.7777777778,Medio
1406700011635,120.6990379,Medio,23.9616613419,Medio
140670001164A,119.5947137,Medio,23.7288135593,Medio
1406700011654,120.0088712,Medio,29.5081967213,Medio
1406700011669,122.6038963,Bajo,29.8305084746,Bajo
1406700011673,122.5496592,Bajo,24.1308793456,Muy bajo
1406700011688,121.9141261,Bajo,22.5806451613,Bajo
1406700011692,121.5262124,Bajo,16.0,Bajo
1406700011705,122.8187672,Bajo,13.9072847682,Bajo
140670001171A,124.1782533,Muy bajo,10.2150537634,Muy bajo
1406700011724,121.5688232,Bajo,25.9979529171,Bajo
1406700011739,119.4444777,Medio,29.4057377049,Medio
1406700011743,123.9444212,Muy bajo,19.8675496689,Bajo
1406700011758,124.7561684,Muy bajo,16.6189111748,Bajo
1406700011762,122.0894392,Bajo,24.5033112583,Bajo
1406700011777,120.8442477,Medio,14.4,Bajo
1406700011796,121.297941,Bajo,28.9398280802,Medio
1406700011828,115.6717553,Alto,38.7096774194,Medio
1406700011847,120.6564859,Medio,19.6721311475,Bajo
1406700011851,119.8594753,Medio,23.0,Medio
1406700011866,117.5826508,Alto,37.6404494382,Medio
1406700011870,119.9041958,Medio,30.9701492537,Medio
1406700011885,121.0192308,Medio,19.5467422096,Medio
140670001189A,117.1300995,Alto,25.6097560976,Medio
1406700011902,119.3525289,Medio,21.7194570136,Medio
1406700011936,120.8351996,Medio,46.875,Medio
1406700011940,121.3024441,Bajo,29.1666666667,Medio
1406700011955,121.4314656,Bajo,12.3222748815,Bajo
140670001196A,123.2706793,Bajo,6.7708333333,Muy bajo
1406700011989,120.2535876,Medio,30.4347826087,Medio
1406700011993,124.4297575,Muy bajo,18.6379928315,Muy bajo
1406700012012,118.1062689,Alto,39.6825396825,Medio
1406700012027,119.7321581,Medio,16.6666666667,Medio
1406700012031,120.3992139,Medio,26.3157894737,Medio
1406700012046,120.1596176,Medio,19.7674418605,Medio
1406700012050,118.4166945,Alto,30.4812834225,Medio
1406700012084,119.3727138,Medio,26.0,Medio
1406700012116,121.0200701,Medio,27.2189349112,Bajo
1406700012120,124.3941068,Muy bajo,13.3920704846,Muy bajo
1406700012135,124.6241836,Muy bajo,16.6180758017,Muy bajo
140670001214A,121.8900067,Bajo,25.9860788863,Bajo
1406700012154,124.0400822,Muy bajo,8.8560885609,Muy bajo
1406700012169,124.6848801,Muy bajo,9.9065420561,Muy bajo
1406700012173,122.2202303,Bajo,25.0,Bajo
1406700012188,120.3646602,Medio,35.0081037277,Medio
1406700012192,120.4291091,Medio,29.5945945946,Medio
1406700012205,122.2454624,Bajo,21.1428571429,Bajo
140670001221A,120.3774938,Medio,24.5967741935,Medio
1406700012224,120.769684,Medio,29.0410958904,Medio
1406700012239,118.0430459,Alto,23.2727272727,Medio
1406700012243,121.0468068,Medio,21.4912280702,Bajo
1406700012258,121.4506915,Bajo,23.4482758621,Bajo
1406700012262,119.5625045,Medio,25.8130081301,Medio
1406700012277,120.7155062,Medio,23.7136465324,Medio
1406700012281,122.0534792,Bajo,22.9651162791,Bajo
1406700012309,123.7702506,Muy bajo,9.4632768362,Muy bajo
1406700012313,121.5776718,Bajo,19.723183391,Bajo
1406700012347,123.5956356,Bajo,7.9710144928,Bajo
1406700012351,122.8139261,Bajo,12.6943005181,Bajo
1406700012385,121.1408598,Medio,23.9436619718,Medio
140670001239A,119.6612542,Medio,27.619047619,Medio
1406700012402,113.0338367,Muy alto,36.0,Alto
1406700012417,119.9863845,Medio,29.9363057325,Medio
1406700012436,117.3912409,Alto,20.4545454545,Alto
1406700012440,122.4754058,Bajo,24.6153846154,Bajo
1406700012455,124.985023,Muy bajo,17.9190751445,Muy bajo
1406700012510,125.044913,Muy bajo,9.5131086142,Muy bajo
1406700012525,121.2627009,Bajo,27.5494672755,Bajo
140670001253A,121.8240085,Bajo,27.5547445255,Bajo
1406700012544,121.2014995,Bajo,25.6218905473,Bajo
1406700012559,117.9511799,Alto,20.5882352941,Medio
1406700012563,122.8958286,Bajo,16.393442623,Bajo
1406700012578,122.4778599,Bajo,18.1268882175,Bajo
1406700012582,124.9988557,Muy bajo,11.9675456389,Muy bajo
1406700012597,124.949339,Muy bajo,5.1169590643,Muy bajo
140670001260A,120.5558287,Medio,27.2727272727,Bajo
1406700012614,121.1904302,Bajo,27.9883381924,Bajo
1406700012629,121.0920724,Medio,28.0519480519,Medio
1406700012633,121.5880035,Bajo,22.7027027027,Bajo
1406700012648,125.2001061,Muy bajo,8.3333333333,Muy bajo
1406700012652,123.8997993,Muy bajo,16.1016949153,Bajo
1406700012686,125.0962975,Muy bajo,9.0620031797,Muy bajo
1406700012737,118.0313585,Alto,19.4444444444,Alto
1406700012741,113.3463075,Muy alto,33.3333333333,Alto
140670001278A,120.3331559,Medio,25.3521126761,Medio
1406700012794,119.5841459,Medio,30.3191489362,Medio
1406700012898,125.1352864,Muy bajo,9.0909090909,Muy bajo
1406700012949,112.7342421,Muy alto,40.0,Alto
1406700012953,116.2243635,Alto,23.8095238095,Alto
1406700012968,113.7451264,Muy alto,28.4615384615,Medio
1406700013063,123.7064489,Muy bajo,7.0707070707,Muy bajo
140670001310A,122.4854721,Bajo,8.1967213115,Bajo
1406700013133,112.957253,Muy alto,30.5555555556,Medio
1406700013152,125.3679312,Muy bajo,11.2676056338,Muy bajo
1406700013167,116.2553358,Alto,31.9444444444,Alto
1406700013171,119.9496134,Medio,30.1886792453,Medio
1406700280393,121.3728358,Bajo,25.641025641,Medio
1406700280410,119.1810865,Medio,33.7777777778,Medio
1406700280425,120.3024798,Medio,24.2236024845,Medio
1406700280603,119.513447,Medio,36.0052562418,Medio
1406700280637,121.6259155,Bajo,23.4355828221,Bajo
1406700280798,121.2920005,Bajo,29.4520547945,Bajo
1406700280800,122.7725572,Bajo,22.8846153846,Bajo
1406700280995,121.1305341,Medio,20.8510638298,Medio
140670028100A,123.9334235,Muy bajo,19.4291986828,Bajo
1406700281014,119.5117218,Medio,31.4814814815,Medio
1406700281122,119.4756044,Medio,28.9617486339,Medio
1406700281137,119.7457277,Medio,29.9212598425,Medio
1406700281156,120.1748269,Medio,18.1818181818,Medio
1406700281175,117.3083707,Alto,27.6595744681,Medio
140670028118A,119.8227059,Medio,30.8270676692,Medio
1406700281194,121.6665136,Bajo,28.2894736842,Medio
1406700281207,123.151112,Bajo,18.75,Muy bajo
1406700281211,118.2484475,Alto,44.2857142857,Medio
1406700281226,121.2118795,Bajo,26.2108262108,Medio
1406700281230,122.2798531,Bajo,21.1428571429,Bajo
1406700281601,125.0879527,Muy bajo,14.7058823529,Muy bajo
1406700281616,117.489923,Alto,30.0,Medio
1406700282099,119.6053673,Medio,20.0,Medio
1406700282474,123.1872189,Bajo,8.9655172414,Bajo
1406700282489,122.5168661,Bajo,18.75,Bajo
1406700282493,124.2435272,Muy bajo,20.2205882353,Bajo
1406700282506,125.0407138,Muy bajo,13.1720430108,Muy bajo
1406700282703,124.1344896,Muy bajo,8.6956521739,Bajo
1406700282722,120.6871274,Medio,26.6666666667,Medio
1406700282807,118.6448227,Medio,20.0,Bajo
1406700283006,115.0538914,Muy alto,35.3293413174,Alto
1406700283078,124.6317382,Muy bajo,19.6097560976,Bajo
1406700283082,124.5194042,Muy bajo,11.3268608414,Muy bajo
1406700283097,125.4222966,Muy bajo,8.4812623274,Muy bajo
140670031068A,121.0441661,Medio,27.5229357798,Bajo
1406700310694,120.679556,Medio,29.8118668596,Bajo
1406700311300,120.4535878,Medio,31.2693498452,Medio
1406700311419,120.1716151,Medio,20.1923076923,Bajo
1406700311809,120.3197442,Medio,33.3804809052,Medio
1406700311813,121.3092632,Bajo,27.7929155313,Bajo
1406700312366,124.9397366,Muy bajo,12.0481927711,Bajo
1406700312370,125.0299067,Muy bajo,17.7419354839,Muy bajo
1406700312775,120.0543492,Medio,10.0,Bajo
1406700380904,119.0709445,Medio,15.3488372093,Medio
1406700380919,119.5089551,Medio,18.6582809224,Medio
1406700381315,119.5471909,Medio,33.0434782609,Medio
1406700381921,121.5371714,Bajo,22.2222222222,Medio
1406800010206,120.2461951,Medio,14.1649048626,Medio
1406800010210,120.2667819,Medio,15.0,Medio
1406800010225,120.7977386,Medio,15.9574468085,Medio
140680001023A,120.8443618,Medio,13.3333333333,Medio
1406800010259,122.5425181,Bajo,7.9545454545,Bajo
1406800010282,119.7442034,Medio,11.5384615385,Medio
1406800010297,118.9718658,Medio,18.0,Medio
1406800010333,114.0148527,Muy alto,9.0909090909,Medio
1406800010352,119.3805443,Medio,19.0789473684,Medio
140690001010A,115.6565195,Alto,16.7832167832,Medio
1406900010114,117.7495105,Alto,11.7283950617,Medio
1407000010030,122.7753806,Bajo,17.0250896057,Bajo
1407000010045,122.0540866,Bajo,18.7256176853,Bajo
1407000010098,121.3100921,Bajo,15.9857904085,Bajo
1407000010100,122.1889476,Bajo,14.1909814324,Bajo
1407000010115,122.7342438,Bajo,14.7919876733,Bajo
140700001012A,120.7135384,Medio,15.3100775194,Bajo
1407000010134,122.6720065,Bajo,15.9663865546,Bajo
140700001037A,119.3003074,Medio,23.4567901235,Medio
1407000010384,122.4773142,Bajo,14.2857142857,Bajo
1407000010399,121.3648968,Bajo,19.3370165746,Medio
1407000010539,119.4630523,Medio,15.7894736842,Bajo
1407000010581,123.1852882,Bajo,17.8571428571,Medio
1407000010685,119.1346006,Medio,21.5189873418,Medio
1407000010702,119.4734305,Medio,23.7897648686,Medio
1407000010717,121.1785042,Bajo,18.7214611872,Medio
1407000010914,120.8328163,Medio,13.0434782609,Medio
1407000010929,116.1930635,Alto,13.6363636364,Medio
1407000011058,119.1061689,Medio,29.9120234604,Medio
1407000011240,112.8526682,Muy alto,32.4324324324,Alto
1407000011503,118.6524708,Medio,40.3263403263,Medio
140700013005A,118.7644516,Medio,14.2441860465,Medio
1407000130083,120.0294834,Medio,15.4910096819,Medio
1407000130238,121.6993887,Bajo,15.9090909091,Bajo
1407000130327,120.3104729,Medio,20.9862385321,Medio
1407000130350,116.6063952,Alto,27.473806752,Medio
1407000130365,118.6473879,Medio,23.0659025788,Medio
1407000130401,119.636263,Medio,13.3928571429,Medio
1407000130416,118.5438179,Alto,21.0055865922,Medio
1407000130420,118.2814285,Alto,27.6295133438,Medio
1407000130435,117.0263215,Alto,30.701754386,Medio
1407000130596,110.6398891,Muy alto,45.3781512605,Alto
1407000131429,117.5009185,Alto,24.1602067183,Medio
1407000131433,118.964967,Medio,24.0875912409,Medio
1407000131448,113.308497,Muy alto,35.4002254791,Alto
1407000131452,114.5738218,Muy alto,34.0028694405,Alto
1407000131471,120.3017687,Medio,21.4920071048,Medio
1407000131486,119.9896917,Medio,18.4357541899,Medio
1407000140219,119.9175793,Medio,17.0157068063,Medio
1407000140223,118.9654356,Medio,21.9101123596,Medio
1407000140276,118.4742744,Alto,22.1614227086,Medio
1407000140280,120.4803202,Medio,16.0975609756,Medio
1407000140346,119.5193715,Medio,21.8934911243,Medio
140700014044A,116.092479,Alto,24.4791666667,Medio
1407000140469,118.5621969,Alto,16.1290322581,Medio
1407000140473,115.127299,Muy alto,33.3333333333,Medio
1407000140488,117.1853577,Alto,32.7868852459,Medio
1407000140543,116.2079354,Alto,22.695035461,Medio
1407000140558,124.0526272,Muy bajo,2.3474178404,Muy bajo
1407000140609,114.1058055,Muy alto,32.9268292683,Medio
1407000140774,115.9274065,Alto,30.7116104869,Medio
1407000140810,113.0333415,Muy alto,35.1648351648,Alto
1407000140825,118.9250816,Medio,20.8994708995,Medio
140700014083A,118.6397882,Medio,21.2180746562,Medio
1407000140844,119.3159871,Medio,18.1443298969,Bajo
1407000140859,120.1496008,Medio,16.3594470046,Bajo
1407000200079,122.4908665,Bajo,15.5487804878,Bajo
1407000200191,121.1171122,Medio,20.4398447607,Medio
1407000200204,120.6855713,Medio,18.1086519115,Medio
1407000200242,121.1304878,Medio,21.2121212121,Medio
1407000200261,122.9933247,Bajo,9.7222222222,Bajo
1407000200613,121.3970653,Bajo,18.9655172414,Bajo
1407000200789,118.4278948,Alto,36.3799283154,Medio
1407000200933,120.2057736,Medio,20.5882352941,Medio
1407000201236,123.9068088,Muy bajo,16.1380597015,Bajo
1407000201255,124.1534107,Muy bajo,18.2978723404,Bajo
140700020126A,117.7041556,Alto,45.0,Medio
1407000201382,123.2287595,Bajo,18.685669042,Bajo
1407000201397,120.9226352,Medio,33.3696046427,Medio
1407000210721,119.2719472,Medio,23.3918128655,Medio
1407000210736,120.7452683,Medio,17.816091954,Medio
1407000210740,116.1197103,Alto,26.8817204301,Medio
1407000210755,115.4178689,Alto,30.46875,Medio
140700021076A,115.1959468,Muy alto,28.4671532847,Alto
1407000210967,120.9977848,Medio,23.4567901235,Medio
1407000211005,117.8025966,Alto,26.1954261954,Medio
140700021101A,119.4367073,Medio,20.4909284952,Medio
1407000211096,116.8733208,Alto,27.0562770563,Medio
1407000211109,118.216249,Alto,20.0,Medio
1407000211113,119.4885197,Medio,18.6948853616,Medio
1407000211128,119.4100434,Medio,23.9130434783,Medio
1407000211151,119.2296492,Medio,23.6641221374,Medio
1407000211185,114.2436672,Muy alto,27.7777777778,Medio
140700021119A,111.912054,Muy alto,28.3582089552,Alto
1407000430295,117.7447567,Alto,27.4590163934,Medio
1407000430308,116.6212248,Alto,33.5453100159,Medio
1407000430492,117.0302779,Alto,29.5454545455,Medio
1407000430505,116.1004665,Alto,33.9285714286,Medio
1407000430647,119.9320469,Medio,21.4285714286,Medio
1407000430651,118.1115607,Alto,30.8823529412,Medio
1407000430806,116.3108456,Alto,25.0,Medio
1407000430897,116.6520053,Alto,29.9715909091,Medio
140700043090A,116.3484373,Alto,25.8566978193,Medio
1407000430971,118.535771,Alto,33.8461538462,Medio
1407000430990,114.198658,Muy alto,45.0,Alto
1407000431024,118.2094983,Alto,20.6666666667,Medio
1407000431039,117.2953302,Alto,26.4984227129,Alto
1407000431081,116.2877474,Alto,34.7826086957,Medio
1407000431132,116.8061097,Alto,27.0676691729,Medio
1407000431147,116.1901935,Alto,32.1353065539,Medio
1407000431202,118.0507108,Alto,31.2169312169,Alto
1407000641293,119.6021581,Medio,28.0285035629,Medio
1407000641306,122.135569,Bajo,19.8637911464,Medio
1407001111310,122.3753648,Bajo,29.1438979964,Medio
1407001111325,123.172273,Bajo,27.8217821782,Bajo
140700111133A,118.8684933,Medio,41.6964285714,Medio
1407001111344,117.7072463,Alto,40.4166666667,Medio
1407001111359,120.8919147,Medio,37.5,Medio
1407001111363,121.7004442,Bajo,34.6456692913,Medio
1407001111490,119.0692661,Medio,43.3734939759,Medio
1407001211518,119.5758514,Medio,32.577665827,Medio
1407100010095,119.2277661,Medio,19.5238095238,Medio
1407200010073,120.4272959,Medio,7.8175895765,Medio
1407200010088,119.9633508,Medio,8.3094555874,Medio
1407200010092,121.1050915,Medio,34.615384615400004,Medio
1407200010105,118.3020536,Alto,10.8333333333,Medio
1407200010124,120.6515216,Medio,7.4380165289,Medio
1407200010143,119.0818901,Medio,9.0909090909,Medio
