cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900012287,19684.71929525417,0.58675799086758,0.41324200913242004,8134.552950778549
1403900014885,9167.11093619842,0.6025641025641025,0.39743589743589747,3643.338961822449
1403900010948,20928.564031339738,1.0,0.0,0.0
1403900015277,14964.314493844704,0.4532095901005414,0.5467904098994586,8182.343655953755
1403900013533,4897.730954632282,0.531021897810219,0.468978102189781,2296.928568139592
1403900014847,13842.034160905081,0.49734513274336284,0.5026548672566371,6957.76584371158
1403900010793,18807.702625881822,0.48595689092096667,0.5140431090790334,9667.969932442193
1403900015559,14815.896607342642,0.6109510086455331,0.3890489913544669,5764.109631098723
1403900015116,12786.569383990001,0.5174129353233831,0.48258706467661694,6170.632986303633
1403900014086,12665.89664035329,0.5714285714285714,0.4285714285714286,5428.241417294268
1403900014175,14256.7052189091,0.3995176848874598,0.6004823151125402,8560.89935572757
1403900011363,58854.82967228194,0.39,0.61,35901.446100091984
1403900011490,16205.45043503668,0.4863064396743153,0.5136935603256847,8324.635530655409
1403900010238,17672.919420708982,0.4649050371593724,0.5350949628406276,9456.690160709679
1403900011344,26483.780977845614,0.5115511551155115,0.4884488448844885,12935.972226802478
1403900015262,16124.202113026224,0.6197014925373134,0.38029850746268656,6132.009997610569
1403900014368,9641.662694956975,0.5865168539325842,0.41348314606741576,3986.6650244316484
1403900011630,54033.45873985388,0.3490566037735849,0.6509433962264151,35172.72314198035
1403900015224,22836.517716058057,0.7862001943634597,0.21379980563654033,4882.443049108622
1403900012179,57066.69816512142,0.43703703703703706,0.5629629629629629,32126.437485549835
